#source : https://ens.dk/en/our-services/statistics-data-key-figures-and-energy-maps/overview-energy-sector
GSRN,connection_to_grid_date,decommissioning_date,capacity_kW,rotor_diameter_m,hub_height_m,manufacturer,model,local_authority_no,local_authority_name,location_type,cadastral_district,cadastral_no,x,y,coordinate_origin,installation_number,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017
570715000000029837,6/15/1988,8/9/2017,200,25,30,Vestas Wind Systems A/S,V 25-200 ,787,Thisted,LAND,Hassing,6i,467466.31,6296559.69,"GST, 18-02-2013",123233,,,,,,,,,,,,"283,765","594,998","606,427","557,926","515,390","566,220","571,080","544,410","470,080","523,290","543,220","479,977","537,546","468,783","483,030","422,322","408,521","333,341","275,836","274,634","316,898","303,859","312,828","344,872","506,350","266,046","483,706","490,164","384,808","35,213","44,183",3,"3,182",0,,,,"82,581"
570715000000029844,10/15/1985,11/14/2003,75,17,23,Vestas Wind Systems A/S,V 17-75 ,787,Thisted,LAND,Visby by,1t,467714,6294076,Stamdata,123236,,,,,,,,,"26,242","195,040","172,326","188,622","197,752","201,550","185,430","176,310","191,200","191,220","177,280","159,640","172,870","178,160","159,540","172,730","141,050","150,540","102,995",,,,,,,,,,,,,,,,,,,,,,
570715000000029851,10/15/1985,11/13/2003,55,15,24,Vestas Wind Systems A/S,55-Vestas,787,Thisted,LAND,Visby by,1t,467670,6293981,Stamdata,123238,,,,,,,,,"21,834","162,276","143,378","156,937","164,532","167,693","154,281","150,820","162,160","157,390","147,150","130,440","140,820","149,460","131,560","144,640","124,560","141,180","96,125",,,,,,,,,,,,,,,,,,,,,,
570715000000029868,12/15/1985,11/15/2007,8,8.6,12.5,THY møllen Aps,THY 11,787,Thisted,LAND,Villerslev,37e,468983,6295380,Stamdata,123240,,,,,,,,,"17,600","17,600","17,600","17,600","17,600","17,600","17,600","6,541","5,650","4,202","3,789",976,"3,238","1,732","1,876","2,355",965,854,"1,761","3,939","3,088","1,073",0,,,,,,,,,,,,,,,,,,
570715000000029875,6/15/1983,10/22/2002,55,20.5,22.5,Nordtank,NTK 55/11,787,Thisted,LAND,Villerslev,5c,471458,6296009,Stamdata,23243,,,,,,,"60,500","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","136,010","146,590","144,190","133,080","124,940","128,840","127,070","122,540","144,780","123,630","107,050",,,,,,,,,,,,,,,,,,,,,,,
570715000000029882,11/15/1987,6/30/2002,90,18.8,24,Vestas Wind Systems A/S,V 19-90 ,787,Thisted,LAND,Skyum by,10a m.f,473251,6298948,Stamdata,23246,,,,,,,,,,,"14,844","194,971","204,407","208,333","191,671","179,860","189,690","196,250","188,390","156,020","179,800","186,050","168,370","188,150","145,440",0,,,,,,,,,,,,,,,,,,,,,,,
570715000000029899,5/15/1987,11/5/2002,90,18.8,24,Vestas Wind Systems A/S,V 19-90 ,787,Thisted,LAND,Skyum by,1v,473608,6300643,Stamdata,23248,,,,,,,,,,,"120,303","225,735","236,661","241,206","221,915","213,370","234,300","230,380","220,140","189,820","209,630","188,620","190,140","213,690","176,900","166,310",,,,,,,,,,,,,,,,,,,,,,,
570715000000029905,11/15/1986,11/4/2002,90,18.8,23,Vestas Wind Systems A/S,V 19-90 ,787,Thisted,LAND,Hørdum by,2a,470251,6301547,Stamdata,23256,,,,,,,,,,"16,948","179,689","196,681","206,200","210,161","193,352","186,780","202,070","199,230","191,610","161,900","182,120","183,050","161,450","178,810","152,780","138,530",,,,,,,,,,,,,,,,,,,,,,,
570715000000029912,9/15/1988,11/4/2002,100,20,23,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,"Hørdumby,Hørdum",3e,462974,6291574,Stamdata,23258,,,,,,,,,,,,"60,365","253,145","258,007","237,372","225,640","247,600","242,150","232,190","186,140","221,770","231,485","207,579","229,016","191,555","173,018",,,,,,,,,,,,,,,,,,,,,,,
570715000000029929,12/15/1984,10/15/2002,55,20.5,22.5,Nordtank,NTK 55/11,787,Thisted,LAND,Sønderhå,6c,467285,6301804,Stamdata,23260,,,,,,,,0,"135,900","168,343","148,739","162,804","170,684","173,962","160,049","154,610","165,650","165,410","159,540","133,460","142,280","152,840","139,900","149,570","126,750","94,290",,,,,,,,,,,,,,,,,,,,,,,
570715000000029936,10/15/1985,10/21/2002,75,16,22.5,Ukendt,Ukendt-Ukendt,787,Thisted,LAND,Nørhå by,1a,466830,6306112,Stamdata,23264,,,,,,,,,"22,096","164,223","145,098","158,819","166,506","169,704","156,131","143,370","166,410","170,770","156,560","126,350","140,120","154,870","131,010","142,120","116,300","87,500",,,,,,,,,,,,,,,,,,,,,,,
570715000000029943,10/15/1984,10/21/2002,55,20.5,22.5,Nordtank,NTK 55/11,787,Thisted,LAND,Sønderhå,13q,467285,6301804,Stamdata,23266,,,,,,,,"26,267","123,882","153,455","135,584","148,406","155,589","158,577","145,894","138,260","154,670","150,590","142,510","124,180","135,760","141,940","114,170","141,710","106,840","19,720",,,,,,,,,,,,,,,,,,,,,,,
570715000000029950,10/15/1985,9/9/2002,75,17,22.5,Windmatic,VM 17 S,787,Thisted,LAND,Nørhå by,17a,467178,6306497,Stamdata,23268,,,,,,,,,"30,747","228,519","201,907","221,000","231,696","236,146","217,260","204,700","226,300","217,070","204,070","185,510","191,200","218,140","187,320","216,910","173,050","117,500",,,,,,,,,,,,,,,,,,,,,,,
570715000000029967,10/15/1988,10/23/2002,99,19,24.5,Windmatic,VM 19 S,787,Thisted,LAND,Nørhå by,14a,467508,6306129,Stamdata,23270,,,,,,,,,,,,"40,892","257,227","262,168","241,200","236,390","253,050","230,480","202,810","204,120","225,380","242,950","217,120","242,890","202,750","170,250",,,,,,,,,,,,,,,,,,,,,,,
570715000000029974,8/15/1987,10/16/2002,99,19,24.5,Windmatic,VM 19 S,787,Thisted,LAND,Årup by,2u,469450,6305290,Stamdata,23272,,,,,,,,,,,"74,554","244,812","256,661","261,590","240,669","238,620","251,000","237,230","239,770","201,060","233,370","231,249","175,029","244,773","202,630","128,987",,,,,,,,,,,,,,,,,,,,,,,
570715000000029981,4/15/1986,10/30/2002,75,17,22.5,Windmatic,VM 17 S,787,Thisted,LAND,Harring by,5o,473512,6302539,Stamdata,23277,,,,,,,,,,"156,192","207,004","226,579","237,545","242,108","222,744","217,510","234,240","227,830","217,440","186,790","204,740","215,090","182,090","212,710","183,760","162,850",,,,,,,,,,,,,,,,,,,,,,,
570715000000029998,11/15/1987,11/11/2002,99,19,30.5,Windmatic,VM 19 S,787,Thisted,LAND,Øland hvg,2a,473563,6302656,Stamdata,23279,,,,,,,,,,,"19,524","256,448","268,860","274,024","252,108","251,840","252,860","264,750","248,270","215,760","240,340","253,330","219,920","196,890","212,600","196,800",,,,,,,,,,,,,,,,,,,,,,,
570715000000030000,3/15/1982,10/21/2002,55,15,18.5,BONUS,55 kW-BONUS,787,Thisted,LAND,Stagstrup,26a,475697,6303068,Stamdata,23281,,,,,,"80,700","130,466","132,454","104,114","128,968","113,949","124,725","130,761","133,273","122,614","124,310","141,840","119,700","118,960","102,570","110,110","77,120","111,960","97,070","95,010","18,700",,,,,,,,,,,,,,,,,,,,,,,
570715000000030017,1/15/1986,10/18/2002,75,17,23,Vestas Wind Systems A/S,V 17-75 ,787,Thisted,LAND,Stagstrup,18a,475594,6302935,Stamdata,23283,,,,,,,,,,"179,783","173,287","189,673","198,853","202,673","186,463","180,030","196,580","191,430","173,150","153,770","173,480","178,220","163,000","179,770","148,170","125,310",,,,,,,,,,,,,,,,,,,,,,,
570715000000030024,12/15/1983,7/28/2002,55,15,22.5,Vestas Wind Systems A/S,HVK 15,787,Thisted,LAND,Stagstrup,4c,476426,6302514,Stamdata,23286,,,,,,,0,"121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","107,100","102,690","109,510","101,460","79,700","104,730","106,470","91,720","104,780","86,470","49,973",,,,,,,,,,,,,,,,,,,,,,,
570715000000030031,6/15/1982,10/1/2001,55,15,18.5,Vestas Wind Systems A/S,HVK 15,787,Thisted,LAND,Ås by,6e,476920,6304994,Stamdata,23291,,,,,,"27,704","67,184","68,208","53,614","66,413","58,679","64,228","67,336","68,630","63,141","86,630","78,780","96,520","55,900","52,310","52,990","37,380","51,030","61,480","23,950",0,,,,,,,,,,,,,,,,,,,,,,,
570715000000030048,2/15/1984,10/25/2002,55,15,23,Vestas Wind Systems A/S,HVK 15,787,Thisted,LAND,Stagstrup,8b,476333,6304033,Stamdata,23293,,,,,,,,"109,499","103,284","127,941","113,041","123,731","129,720","132,211","121,637","124,260","88,810","131,760","117,730","99,470","110,730","117,200","96,910","115,860","100,100","34,400",,,,,,,,,,,,,,,,,,,,,,,
570715000000030055,10/15/1985,10/18/2002,75,17,23,Vestas Wind Systems A/S,V 17-75 ,787,Thisted,LAND,Stagstrup,4c,476074,6303947,Stamdata,23295,,,,,,,,,"25,104","186,580","164,852","180,441","189,174","192,808","177,387","171,660","188,270","183,090","170,010","144,880","165,520","168,840","151,720","168,170","140,830","122,350",,,,,,,,,,,,,,,,,,,,,,,
570715000000030062,5/15/1988,4/5/2017,200,25,30,Vestas Wind Systems A/S,V 25-200 ,787,Thisted,LAND,Skjoldborg,16a,474976.55,6306715.82,"GST, 18-02-2013",123298,,,,,,,,,,,,"306,160","550,248","560,817","515,963","490,400","530,860","532,380","507,600","423,790","491,350","502,740","435,566","480,871","424,487","353,047","400,565","455,879","459,431","409,313","509,805","395,189","404,273","407,030","431,755","350,174","324,865","381,547","423,883","360,643","32,006",105,0,0,,,,,"32,111"
570715000000030079,10/15/1988,10/18/2002,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Gjersbøl,"24d,1aa",470971,6306418,Stamdata,23303,,,,,,,,,,,,"45,890","288,668","294,213","270,682","245,500","284,400","279,260","268,250","227,350","257,010","255,760","224,031","264,875","228,288","188,922",,,,,,,,,,,,,,,,,,,,,,,
570715000000030086,8/15/1988,10/15/2002,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Snedsted,10,470521,6306651,Stamdata,23305,,,,,,,,,,,,"87,317","274,630","279,905","257,518","246,450","271,010","266,810","254,650","208,460","234,170","248,460","218,465","246,988","207,687","165,441",,,,,,,,,,,,,,,,,,,,,,,
570715000000030093,12/15/1988,10/23/2002,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Hundborg,1a,468975,6307096,Stamdata,23307,,,,,,,,,,,,0,"271,706","276,925","254,777","246,650","267,920","264,500","245,250","210,730","237,120","246,510","209,114","244,496","201,491","167,963",,,,,,,,,,,,,,,,,,,,,,,
570715000000030109,5/15/1988,10/21/2002,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Hundborg,2a,468645,6307224,Stamdata,23309,,,,,,,,,,,,"158,142","284,221","289,680","266,512","256,680","273,240","270,990","260,070","216,470","246,090","256,840","228,030","263,063","216,260","180,966",,,,,,,,,,,,,,,,,,,,,,,
570715000000030116,10/15/1985,7/3/2006,15,10,18.5,Kuriant,11-Kuriant,787,Thisted,LAND,Hundborg,43a,468794,6308796,Stamdata,123311,,,,,,,,,"5,500","33,000","33,000","33,000","33,000","33,000","33,000","21,948","25,944","24,197","23,694","18,441","23,658","25,847","19,795","25,208","12,582","22,184","19,527","13,519","15,761","3,232",,,,,,,,,,,,,,,,,,,
570715000000030123,3/15/1984,12/2/2003,7.5,7,12.5,Ukendt,Ukendt-Ukendt,787,Thisted,LAND,Sperring,24a,473026,6310381,Stamdata,123317,,,,,,,,"13,200","17,600","17,600","17,600","17,600","17,600","17,600","17,600","7,022","5,702","11,061","10,675","6,883","10,694","8,732","5,628","4,654","6,015","3,260","2,851",,,,,,,,,,,,,,,,,,,,,,
570715000000030130,9/15/1981,10/1/2001,15,7,18.5,Kuriant,Ukendt-Kuriant,787,Thisted,LAND,Kallerup,3d,473969,6308618,Stamdata,23319,,,,,"8,250","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","33,000","28,651","33,151","14,555",0,"5,505",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
570715000000030147,12/15/1987,8/24/2017,200,25,30,Vestas Wind Systems A/S,V 25-200 ,787,Thisted,LAND,Kallerup,2v,474630.47,6309424.85,"GST, 18-02-2013",123321,,,,,,,,,,,0,"495,115","519,077","529,048","486,735","459,610","492,010","497,750","474,160","395,740","457,890","470,220","415,771","484,909","403,733","416,142","373,876","437,009","422,382","349,730","427,468","390,995","372,135","374,843","388,283","413,638","350,690","287,153","348,424","223,670","18,049","17,630","23,994","13,431","14,608","14,725","8,646",388,"111,472"
570715000000030154,10/15/1984,10/21/2002,55,15,23,Vestas Wind Systems A/S,HVK 15,787,Thisted,LAND,Dollerup,3u,473372,6313114,Stamdata,23327,,,,,,,,"24,318","114,690","142,069","125,524","137,394","144,044","146,811","135,069","131,160","142,820","147,170","136,270","115,540","119,690","130,220","113,060","114,670","98,420","60,220",,,,,,,,,,,,,,,,,,,,,,,
570715000000030161,5/15/1987,10/15/2002,99,20.5,24.5,Nordtank,NTK 99 F,787,Thisted,LAND,Dollerup,3k,473933,6313407,Stamdata,23329,,,,,,,,,,,"144,242","270,656","283,756","289,206","266,075","265,310","280,710","272,150","257,220","224,200","241,570","254,510","221,850","249,930","194,260","159,370",,,,,,,,,,,,,,,,,,,,,,,
570715000000030178,11/15/1983,10/23/2002,55,15,18.95,Vestas Wind Systems A/S,HVK 15,787,Thisted,LAND,Torsted,16b,476154,6314597,Stamdata,23334,,,,,,,"10,400","126,698","99,589","123,363","108,997","119,304","125,079","127,481","117,285","118,070","123,570","124,760","116,760","93,860","109,810","113,280","95,050","105,010","80,290","59,760",,,,,,,,,,,,,,,,,,,,,,,
570715000000030185,11/15/1987,8/1/2002,99,19,30,Windmatic,VM 19 S,787,Thisted,LAND,Tilsted By,38,477462,6313428,Stamdata,23336,,,,,,,,,,,"18,998","249,534","261,611","266,636","245,310","242,890","255,510","253,120","234,150","199,480","223,040","235,060","209,070","239,500","216,330",0,,,,,,,,,,,,,,,,,,,,,,,
570715000000030192,6/15/1986,10/23/2002,65,20.5,24.5,Nordtank,NTK 65/11 F,787,Thisted,LAND,Sjørring,13c,476639,6313395,Stamdata,23338,,,,,,,,,,"86,276","152,457","166,874","174,951","178,311","164,050","162,290","171,420","169,220","156,360","134,460","152,670","154,910","132,430","40,830","111,830","107,970",,,,,,,,,,,,,,,,,,,,,,,
570715000000030208,6/15/1986,10/25/2002,65,20.5,24.5,Nordtank,NTK 65/11 F,787,Thisted,LAND,Sjørring,9b,476908,6313427,Stamdata,23340,,,,,,,,,,"84,472","149,269","163,384","171,292","174,582","160,619","155,670","164,310","169,230","157,180","133,150","153,720","150,010","134,550","150,790","122,610","94,060",,,,,,,,,,,,,,,,,,,,,,,
570715000000030215,10/15/1986,10/15/2002,90,18.8,24,Vestas Wind Systems A/S,V 19-90 ,787,Thisted,LAND,Vandet,24i,475239,6318537,Stamdata,23345,,,,,,,,,,"28,149","149,227","163,339","171,244","174,534","160,574","160,655","134,000","156,750","163,260","136,520","158,050","163,250","135,970","155,920","134,060","98,560",,,,,,,,,,,,,,,,,,,,,,,
570715000000030239,12/15/1988,12/11/2002,150,23.8,30,BONUS,150   - MK ll,787,Thisted,LAND,Ørum by,1c,459986,6298149,Stamdata,23355,,,,,,,,,,,,0,"466,554","475,515","437,484","416,510","435,900","447,320","420,360","368,070","399,210","429,966","387,159","420,769","356,536","340,765",,,,,,,,,,,,,,,,,,,,,,,
570715000000030246,2/15/1989,11/29/2006,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Hundborg,3a,470080,6308102,Stamdata,123379,,,,,,,,,,,,,"224,696","274,815","252,835","239,600","265,250","265,830","245,820","211,090","238,150","241,790","209,313","238,127","198,248","205,826","184,809","221,487","217,114","159,245",,,,,,,,,,,,,,,,,,,
570715000000030253,3/15/1989,11/5/2002,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Villerslev,4d,471027,6296269,Stamdata,23397,,,,,,,,,,,,,"211,682","287,663","264,656","257,700","268,740","269,650","258,570","220,230","241,260","253,780","225,061","259,996","212,567","197,126",,,,,,,,,,,,,,,,,,,,,,,
570715000000030260,4/15/1989,1/11/2005,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Vestervig,2i,462170,6291611,Stamdata,123407,,,,,,,,,,,,,"190,562","291,334","268,033","259,140","269,180","272,760","256,960","225,260","251,450","257,592","235,688","254,077","212,306","226,950","207,595","232,360","17,453",,,,,,,,,,,,,,,,,,,,
570715000000030291,4/15/1989,5/4/2011,200,25,29.2,Vestas Wind Systems A/S,V 25-200 ,787,Thisted,LAND,Skjoldborg,4b,475117,6307681,Stamdata,160001,,,,,,,,,,,,,"376,850","576,132","530,054","501,290","544,210","556,170","503,710","438,340","501,540","521,350","450,684","500,012","424,419","464,361","406,481","470,019","458,087","408,439","476,495","388,090","374,031","417,386","127,962",,,,,,,,,,,,,,
570715000000030314,10/15/1989,11/4/2002,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Hørdum by,6v mfl,468490,6301596,Stamdata,60007,,,,,,,,,,,,,"41,910","256,291","235,794","227,530","239,600","238,190","234,510","187,740","209,290","231,020","208,261","233,391","189,514","174,377",,,,,,,,,,,,,,,,,,,,,,,
570715000000030338,11/15/1989,11/29/2002,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Vestervig,4d,451757,6280961,Stamdata,60011,,,,,,,,,,,,,"21,221","259,542","238,784","225,950","244,850","248,970","207,780","190,400","224,640","233,570","218,630","242,114","199,282","189,134",,,,,,,,,,,,,,,,,,,,,,,
570715000000030345,12/15/1989,10/3/2003,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Refs by,11a,465128,6287662,Stamdata,160013,,,,,,,,,,,,,"14,340","296,335","272,634","256,660","279,000","283,010","258,300","229,070","261,550","270,270","237,150","246,513","228,151","237,663","152,700",,,,,,,,,,,,,,,,,,,,,,
570715000000030376,2/15/1990,7/19/2016,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,787,Thisted,LAND,Hørdum by,8a,469622.53,6300230.99,"GST, 18-02-2013",160022,,,,,,,,,,,,,,"511,087","564,253","554,900","582,460","564,290","555,170","468,610","515,590","544,280","483,812","536,831","454,807","480,087","411,101","487,676","482,340","438,447","562,164","485,161","426,180","401,738","502,639","466,748","444,378","488,188","570,963","234,449",,,,,,,,,
570715000000030390,6/15/1990,4/27/2017,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,787,Thisted,LAND,Vang,4a,471554.19,6312905.15,"GST, 18-02-2013",160026,,,,,,,,,,,,,,"348,434","641,133","625,760","640,710","661,300","622,620","539,510","590,110","614,650","556,215","609,085","531,689","556,290","495,754","577,400","570,204","509,582","551,202","443,224","506,047","496,741","580,455","483,308","542,020","540,335","621,610","491,503","44,727","55,251","48,051","14,190",,,,,"162,218"
570715000000030406,6/15/1990,4/27/2017,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,787,Thisted,LAND,Vang,4a,471412.53,6312887.54,"GST, 18-02-2013",160028,,,,,,,,,,,,,,"334,327","615,175","613,970","628,290","607,330","596,800","494,780","578,610","599,570","532,899","588,280","509,704","526,248","477,871","548,503","540,932","446,184","573,118","534,851","476,457","477,709","552,580","568,209","528,371","501,474","576,456","501,655","30,357","42,666","47,808","15,335",,,,,"136,166"
570715000000030413,8/15/1990,6/6/2017,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,787,Thisted,LAND,Heltborg,16a,466436.65,6289431.71,"GST, 18-02-2013",160030,,,,,,,,,,,,,,"262,682","725,020","712,130","712,070","728,700","700,950","599,750","679,290","706,810","636,071","697,229","619,048","638,270","570,572","651,591","649,167","589,261","709,302","628,480","580,628","605,668","666,867","684,525","589,952","639,586","591,725","163,389",0,0,0,0,0,0,,,0
570715000000030420,8/15/1990,10/16/2002,150,22.2,30.7,DWP,D 150/175,787,Thisted,LAND,Elsted by,7a,472549,6304243,Stamdata,60032,,,,,,,,,,,,,,"140,102","386,690","397,930","433,170","427,520","379,170","154,220","337,450","322,960","292,138","261,348","284,660","201,158",,,,,,,,,,,,,,,,,,,,,,,
570715000000030437,9/15/1990,10/21/2002,100,20,24,Vestas Wind Systems A/S,V 20-100 ,787,Thisted,LAND,Stagstrup,9a m.fl,474583,6303999,Stamdata,60034,,,,,,,,,,,,,,"69,101","254,296","241,920","263,140","259,200","243,420","216,000","238,980","246,910","215,453","240,912","206,892","174,423",,,,,,,,,,,,,,,,,,,,,,,
570715000000030444,10/15/1990,10/28/2002,150,27,31,Wind World,W 2700-150 ,787,Thisted,LAND,Torsted by,14a,476792,6313690,Stamdata,60038,,,,,,,,,,,,,,"88,954","491,036","475,560","505,780","510,650","474,710","409,420","456,830","459,740","417,559","474,292","409,446","345,826",,,,,,,,,,,,,,,,,,,,,,,
570715000000030468,12/15/1990,7/6/2016,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,787,Thisted,LAND,Hundborg,12a,469303.08,6309915.55,"GST, 18-02-2013",160042,,,,,,,,,,,,,,0,"599,975","590,460","616,320","608,550","583,930","496,110","559,526","581,077","506,707","568,821","486,592","516,815","431,740","525,914","525,245","466,693","590,849","419,386","440,971","403,482","496,363","469,946","468,895","527,982","564,542","235,169",,,,,,,,,
570715000000030512,8/15/1991,11/25/2002,95,19.4,24.5,BONUS,95-BONUS,787,Thisted,LAND,Hassing by,9a,466638,6298795,Stamdata,60056,,,,,,,,,,,,,,,"92,633","261,800","289,300","293,430","270,080","222,070","261,280","272,040","230,190","270,250","213,460","191,040",,,,,,,,,,,,,,,,,,,,,,,
570715000000030598,10/15/1991,6/6/2017,150,23,24.5,BONUS,150/30 kW,787,Thisted,LAND,Vestervig,"4y,4d",459460.45,6288649.11,"GST, 18-02-2013",160074,,,,,,,,,,,,,,,"80,192","458,430","473,840","491,100","470,320","394,320","441,270","470,090","433,944","463,661","408,238","428,411","380,128","431,977","453,855","401,540","481,194","444,910","412,892","386,659","437,795","437,044","371,605","375,089","491,500","431,467","35,778","45,337","40,836","48,626","16,617",,,,"187,194"
570715000000030642,11/15/1991,12/11/2002,150,23,30,BONUS,150/30  ,787,Thisted,LAND,Hvidbjerg,"2a,1h",460751,6298763,Stamdata,60088,,,,,,,,,,,,,,,"37,797","435,680","446,390","469,830","429,240","385,920","409,830","450,110","397,622","438,228","377,187","355,584",,,,,,,,,,,,,,,,,,,,,,,
