#source : https://ens.dk/en/our-services/statistics-data-key-figures-and-energy-maps/overview-energy-sector
GSRN,connection_to_grid_date,capacity_kW,rotor_diameter_m,hub_height_m,manufacturer,model,local_authority_no,local_authority_name,location_type,cadastral_district,cadastral_no,x,y,coordinate_origin,installation_number,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08
570715000000028144,6/14/1989,175,23.6,30.7,Windpower D,175 kW,773,Morsø,LAND,Lødderup,12a,488685.59,6293520.99,"GST, 18-02-2013",222932,,,,,,,,,,,,,"177,639","362,101","333,141","333,900","356,000","352,320","305,680","275,640","316,010","333,850","256,469","313,339","259,999","270,187","234,585","174,452","108,657","217,286","284,283","249,580","217,321","233,816","254,465","261,929","211,863","241,327","197,637","219,646","16,762","26,456","25,448","31,171","18,991","25,310","15,798","13,821"
570715000000028229,2/8/1990,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,773,Morsø,LAND,Ø.Jølby,12c,484761.58,6297025.86,"GST, 18-02-2013",222940,,,,,,,,,,,,,,"506,244","558,906","548,900","588,450","591,030","515,530","492,480","520,730","556,130","468,440","477,990","454,175","483,975","435,652","502,139","494,179","428,179","561,297","490,858","462,423","452,565","520,648","439,912","473,885","479,668","543,827","469,393","39,145","52,237","50,546","58,443","37,051","51,003","35,335","17,845"
570715000000028243,8/15/1990,175,23.6,30.7,Windpower D,175 kW,773,Morsø,LAND,Lødderup,12a,488653.83,6293647.13,"GST, 18-02-2013",222942,,,,,,,,,,,,,,"119,054","328,597","342,600","341,500","366,720","329,280","277,530","314,370","239,100","278,539","311,371","199,996","272,304","237,453","193,767","274,555","234,231","313,381","255,159","239,891","242,200","272,706","280,762","225,165","250,543","6,263",0,0,0,0,0,0,0,0,0
570715000000028267,9/19/1990,100,20,24,Vestas Wind Systems A/S,V 20-100 ,773,Morsø,LAND,Outrup,3a,480017.67,6294695.54,"GST, 18-02-2013",222944,,,,,,,,,,,,,,"67,494","248,384","241,081","290,273","228,584","239,446","206,980","237,526","246,183","178,169","159,302","202,792","218,770","196,101","218,807","218,833","191,258","249,129","216,615","183,589","199,393","224,170","236,045","196,345","222,165","246,120","196,176","9,048",0,"17,449","27,551","15,670","22,899","16,565","14,581"
570715000000028281,12/11/1990,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,773,Morsø,LAND,Hvidbjerg,5ac,476791.51,6288328.41,"GST, 18-02-2013",222957,,,,,,,,,,,,,,0,"563,534","553,430","566,720","574,600","531,760","482,970","523,900","539,570","482,258","544,160","457,194","487,648","435,504","509,100","501,231","433,134","572,545","511,901","467,620","460,917","533,463","521,527","473,267","380,549","501,675","440,056","38,188","42,954","47,438","58,023","32,997","49,697","34,654","31,718"
570715000000028298,12/11/1990,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,773,Morsø,LAND,Hvidbjerg,5ac,476784.64,6288447.81,"GST, 18-02-2013",222958,,,,,,,,,,,,,,0,"578,469","568,640","579,890","593,530","558,250","504,860","537,050","550,560","488,485","543,083","450,775","497,010","442,225","503,184","494,116","448,603","569,708","504,526","471,780","457,114","541,362","532,346","490,380","521,512","605,346","444,616","32,546","53,085","48,563","59,579","38,171","51,703","36,287","28,858"
570715000000028366,10/29/1991,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,773,Morsø,LAND,Frøslev,11ac,483691.98,6293956.97,"GST, 18-02-2013",223116,,,,,,,,,,,,,,,"91,300","529,070","561,790","558,280","512,780","465,620","512,460","531,070","470,656","524,483","448,282","475,418","430,971","487,411","488,071","403,325","523,043","474,654","423,913","432,080","498,794","511,729","444,239","458,598","520,378","423,841","33,765","50,484","44,489","6,446","33,805","37,438","32,929","30,014"
570715000000028373,5/5/1993,200,26,30,Wincon,W 200/26,773,Morsø,LAND,Jørsby,16a,492229.02,6306226.79,"GST, 18-02-2013",223209,,,,,,,,,,,,,,,,,"310,650","542,520","496,680","450,490","486,600","520,360","446,843","489,702","440,300","477,520","401,592","443,211","439,976","284,593","120,348","264,658","250,043","436,826","365,213","438,576","414,534","477,154","541,205","425,208","34,775","52,070","44,651","54,050","35,133","47,834","33,279","28,167"
570715000000028380,5/5/1993,200,26,30,Wincon,W 200/26,773,Morsø,LAND,Jørsby,16a,492224.24,6306076.53,"GST, 18-02-2013",223210,,,,,,,,,,,,,,,,,"332,180","562,430","516,710","462,370","507,470","533,170","455,651","525,212","453,648","461,101","393,076","478,501","451,623","384,252","448,332","391,875","311,809","332,187","395,058","428,035","453,357","446,185","550,348","439,699","34,825","54,088","45,836","56,318","36,345","48,354","33,781","28,040"
570715000000028427,12/19/1994,500,39,40.5,Vestas Wind Systems A/S,V 39-500 ,773,Morsø,LAND,Frøslev,1p,485477.13,6294957.96,"GST, 18-02-2013",223367,,,,,,,,,,,,,,,,,,"33,815","987,140","1,163,545","1,245,110","1,313,170","1,142,554","1,257,908","1,109,198","1,190,262","1,053,509","1,174,910","1,169,088","1,054,765","1,270,123","1,150,873","1,035,592","1,067,619","1,226,112","1,207,491","1,119,632","1,170,100","1,344,242","1,081,790","98,229","123,216","112,505","127,944","83,619","106,190","72,754","71,228"
570715000000028434,12/19/1994,500,39,40.5,Vestas Wind Systems A/S,V 39-500 ,773,Morsø,LAND,Frøslev,1p,485477.96,6295119.8,"GST, 18-02-2013",223367,,,,,,,,,,,,,,,,,,"33,815","987,140","1,163,545","1,245,110","1,313,170","1,142,554","1,257,908","1,109,198","1,190,262","1,053,509","1,174,910","1,169,088","1,054,765","1,270,123","1,150,873","1,035,592","1,067,619","1,226,112","1,207,491","1,119,632","1,170,100","1,344,242","1,081,790","98,229","123,216","112,505","127,944","83,619","106,190","72,754","71,228"
570715000000028441,5/28/1997,225,27,31.5,Vestas Wind Systems A/S,V 27-225 ,773,Morsø,LAND,Hvidbjerg,4f,476797.68,6288209.11,"GST, 18-02-2013",223504,,,,,,,,,,,,,,,,,,,,,"286,430","635,570","569,730","638,505","539,762","574,880","489,317","588,596","581,358","512,783","652,437","567,335","526,456","516,947","597,007","621,490","565,286","603,402","644,045","539,906","44,846","59,016","55,861","67,409","44,044","59,863","42,644","39,090"
570715000000028458,9/24/1997,600,44,42,Vestas Wind Systems A/S,V 44-600 ,773,Morsø,LAND,Vejerslev,13b,484298.7,6288833.55,"GST, 18-02-2013",223542,,,,,,,,,,,,,,,,,,,,,"363,000","1,446,000","1,279,085","1,402,216","1,241,668","1,355,563","1,192,150","1,345,572","1,298,754","1,170,511","1,547,203","1,372,235","1,263,196","1,244,800","1,408,893","1,430,636","1,230,414","1,115,074","1,375,658","1,109,968","97,062","124,305","115,971","129,609","88,696","112,225","63,564","65,823"
570715000000028465,9/24/1997,600,44,42,Vestas Wind Systems A/S,V 44-600 ,773,Morsø,LAND,Vejerslev,7a,483958.42,6288887.56,"GST, 18-02-2013",223543,,,,,,,,,,,,,,,,,,,,,"342,000","1,494,000","1,310,957","1,423,025","1,223,484","1,368,642","1,231,462","1,393,791","1,379,068","1,262,266","1,567,994","1,386,021","1,260,487","1,282,899","1,456,919","1,445,956","1,326,890","1,362,534","1,589,601","1,239,648","60,359","138,209","127,813","149,080","93,470","128,925","84,358","60,249"
570715000000028472,9/24/1997,600,44,50,Vestas Wind Systems A/S,V 44-600 ,773,Morsø,LAND,Vejerslev,20a,484130.33,6288860.34,"GST, 18-02-2013",223544,,,,,,,,,,,,,,,,,,,,,"339,000","1,429,000","1,177,463","1,379,059","1,184,671","1,239,236","1,102,031","1,306,325","1,321,287","1,158,780","1,496,740","1,303,511","1,226,115","1,218,389","1,384,604","1,375,595","1,228,037","1,290,248","1,528,969","1,215,651","108,102","134,897","112,842","140,311","93,024","122,587","76,499","76,515"
570715000000028496,7/7/1998,660,47,50,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,Ovtrup,1au,478281.48,6293275.14,"GST, 18-02-2013",223595,,,,,,,,,,,,,,,,,,,,,,"903,880","1,771,662","1,902,671","1,570,539","1,647,316","1,485,023","1,703,823","1,620,335","1,499,394","1,903,644","1,677,009","1,571,346","1,554,201","1,734,046","1,790,824","1,586,675","1,324,804","1,373,745","1,566,904","142,942","170,259","123,245","175,403","114,365","163,000","113,862","104,240"
570715000000028502,7/7/1998,660,47,50,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,Ovtrup,1a,478275.73,6293105.43,"GST, 18-02-2013",235952,,,,,,,,,,,,,,,,,,,,,,"903,880","1,771,662","1,902,671","1,570,539","1,647,316","1,485,023","1,703,823","1,620,335","1,499,394","1,903,644","1,677,009","1,571,346","1,554,201","1,734,046","1,790,824","1,586,675","1,324,804","1,373,745","1,566,904","142,942","170,259","123,245","175,403","114,365","163,000","113,862","104,240"
570715000000028519,7/14/1999,1000,54,50,BONUS,1 MW,773,Morsø,LAND,Blidstrup,1d,482058.79,6284880.29,"GST, 18-02-2013",223723,,,,,,,,,,,,,,,,,,,,,,,"1,135,667","2,704,703","2,076,792","2,341,557","2,177,402","2,546,275","2,458,413","2,265,946","2,694,721","2,474,752","2,185,879","2,251,280","2,565,745","2,577,289","1,814,536","2,464,408","2,670,101","2,282,063","201,805","248,063","230,699","270,051","178,830","240,538","164,064","154,030"
570715000000028526,7/14/1999,1000,54,50,BONUS,1 MW,773,Morsø,LAND,Blidstrup,1b,482135.91,6285246.94,"GST, 18-02-2013",223724,,,,,,,,,,,,,,,,,,,,,,,"1,134,359","2,507,576","1,943,038","2,232,703","2,001,562","2,305,502","2,225,931","2,022,590","2,570,490","2,251,230","2,097,141","2,113,354","2,336,029","2,376,393","2,148,241","2,248,359","2,597,342","2,117,799","179,035","231,510","193,102","260,426","170,925","224,462","137,407","139,749"
570715000000028533,7/7/1999,1000,54,45,BONUS,1 MW,773,Morsø,LAND,Ljørslev,1ø,485421.22,6289790.33,"GST, 18-02-2013",223725,,,,,,,,,,,,,,,,,,,,,,,"1,032,181","2,342,494","2,054,712","2,001,037","1,929,656","2,144,858","2,180,965","1,910,922","2,440,609","2,147,461","1,951,963","1,983,070","2,261,254","2,210,742","2,015,056","2,046,629","2,475,061","1,941,181","169,918","214,606","206,113","243,620","153,369","205,228","136,455","126,740"
570715000000028540,7/7/1999,1000,54,45,BONUS,1 MW,773,Morsø,LAND,Ljørslev,1c,485428.32,6289580.97,"GST, 18-02-2013",223726,,,,,,,,,,,,,,,,,,,,,,,"983,295","2,558,884","2,147,185","2,183,296","2,000,014","2,247,267","2,272,031","2,011,808","2,527,881","2,273,668","2,028,690","2,076,090","2,356,493","2,370,792","2,135,947","2,193,429","2,296,474","2,033,544","183,655","222,673","188,780","253,570","111,059","171,899","143,952","133,989"
570715000000028557,8/12/1999,660,47,50,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,V. Assels,26g,480030.71,6283543.29,"GST, 18-02-2013",223727,,,,,,,,,,,,,,,,,,,,,,,"630,443","2,031,867","1,648,525","1,789,163","1,605,468","1,840,308","1,812,102","1,604,988","1,806,962","1,306,394","1,682,900","1,655,843","1,799,272","1,886,390","1,641,381","1,262,135","2,011,016","1,676,899","146,889","177,893","170,447","195,984","124,995","173,424","123,660","116,165"
570715000000028571,8/10/1999,660,47,50,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,V. Assels,11d,480163.67,6283919.69,"GST, 18-02-2013",223818,,,,,,,,,,,,,,,,,,,,,,,"1,352,664","1,352,664","1,525,326","1,699,311","1,542,377","1,794,368","1,276,384","1,292,307","1,937,578","1,774,073","1,690,847","1,626,744","1,863,293","1,633,906","1,593,868","1,724,314","1,938,062","1,582,345","142,937","173,544","171,100","196,900","126,515","172,564","122,380","112,728"
570715000000028588,8/10/1999,660,47,50,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,V. Assels,12c,480095.78,6283732.3,"GST, 18-02-2013",223818,,,,,,,,,,,,,,,,,,,,,,,"1,352,664","1,352,664","1,525,326","1,699,311","1,542,377","1,794,368","1,276,384","1,292,307","1,937,578","1,774,073","1,690,847","1,626,744","1,863,293","1,633,906","1,593,868","1,724,314","1,938,062","1,582,345","142,937","173,544","171,100","196,900","126,515","172,564","122,380","112,728"
570715000000028595,10/29/1999,660,47,50,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,Galtrup,1a,487890.36,6301728.09,"GST, 18-02-2013",223830,,,,,,,,,,,,,,,,,,,,,,,"266,448","1,774,202","1,551,339","1,695,390","1,411,300","1,567,325","1,572,268","1,295,384","1,751,701","1,532,866","1,407,784","1,494,801","1,602,940","1,565,938","1,464,363","1,595,206","1,771,095","1,406,917","121,269","167,007","152,589","170,655","113,778","63,351","86,446","66,853"
570715000000028601,10/29/1999,660,47,50,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,Galtrup,1as,487958.71,6302121.1,"GST, 18-02-2013",223829,,,,,,,,,,,,,,,,,,,,,,,"266,448","1,737,868","1,536,424","1,654,366","1,413,414","1,636,879","1,422,544","1,392,904","1,787,774","1,541,308","1,463,179","1,510,336","1,603,292","1,668,198","1,516,474","1,591,770","1,535,435","1,500,558","126,300","175,741","160,197","183,582","121,596","154,836","106,229","91,837"
570715000000028618,10/29/1999,660,47,50,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,Galtrup,1b,487855.63,6301529.07,"GST, 18-02-2013",223832,,,,,,,,,,,,,,,,,,,,,,,"266,448","1,759,085","1,512,460","1,647,800","1,412,062","1,686,093","1,695,110","1,550,174","1,907,407","1,698,706","1,571,353","1,636,275","1,607,610","1,775,336","1,610,255","1,697,284","1,926,491","1,524,946","130,334","183,982","153,733","188,571","119,546","164,441","111,053","95,968"
570715000000028625,11/15/1999,660,47,50,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,Galtrup,1a,487924.57,6301914.72,"GST, 18-02-2013",223831,,,,,,,,,,,,,,,,,,,,,,,"266,448","1,755,195","1,537,768","1,604,798","1,425,306","1,652,370","1,553,037","1,420,391","1,711,042","1,543,086","1,468,938","1,439,292","1,616,932","1,426,133","1,500,580","1,643,738","1,830,278","1,486,714","126,452","173,124","158,431","177,744","116,167","152,682","107,171","94,637"
570715000000028632,12/1/1999,1000,54,45,BONUS,1 MW,773,Morsø,LAND,Ljørslev,1ab,485400.04,6290216.04,"GST, 18-02-2013",223840,,,,,,,,,,,,,,,,,,,,,,,"329,626","2,476,976","2,131,728","2,216,828","2,025,859","2,257,710","2,270,142","1,983,839","2,576,819","2,242,791","2,030,192","2,127,392","2,323,363","2,347,733","2,095,116","2,154,507","2,500,710","2,013,624","172,496","225,781","217,058","246,293","158,481","215,365","145,237","98,389"
570715000000028649,12/1/1999,1000,54,45,BONUS,1 MW,773,Morsø,LAND,Ljørslev,1aa,485410.16,6290003.86,"GST, 18-02-2013",223841,,,,,,,,,,,,,,,,,,,,,,,"329,626","2,434,349","2,078,784","2,152,837","1,947,263","2,210,399","2,203,760","1,948,123","2,521,836","2,188,567","1,995,975","1,983,735","2,304,526","2,262,669","1,722,427","2,092,032","2,477,320","1,988,365","175,317","222,663","211,970","248,555","158,047","212,667","141,981","127,177"
570715000000028656,1/18/2000,1000,54,45,BONUS,1 MW,773,Morsø,LAND,Blidstrup,1c,482096.29,6285063.72,"GST, 18-02-2013",223852,,,,,,,,,,,,,,,,,,,,,,,,"2,323,813","2,152,634","2,313,280","2,077,099","2,414,330","2,326,232","2,082,333","2,639,941","2,372,547","2,189,865","2,172,019","2,426,701","2,475,161","2,104,780","2,313,123","2,578,933","2,091,391","178,828","226,249","224,922","263,455","171,484","182,168","99,924","93,632"
570715000000028663,2/12/2000,1000,54,50,BONUS,1 MW,773,Morsø,LAND,Ørding,1m,484279.73,6286557.17,"GST, 18-02-2013",223857,,,,,,,,,,,,,,,,,,,,,,,,"1,963,277","2,013,078","2,159,658","1,931,744","2,191,998","2,142,337","1,928,156","2,419,853","2,175,731","2,027,082","1,994,662","2,321,720","2,292,562","2,083,856","2,222,511","2,506,891","2,041,921","178,127","231,338","214,465","252,760","158,361","201,353","147,969","127,090"
570715000000028670,2/12/2000,1000,54,50,BONUS,1 MW,773,Morsø,LAND,Ørding,1ak,484429.95,6286798.06,"GST, 18-02-2013",223858,,,,,,,,,,,,,,,,,,,,,,,,"1,906,169","1,949,079","2,097,499","1,857,445","2,156,224","2,094,369","1,865,673","2,327,506","2,153,084","1,938,143","1,947,675","2,256,094","2,227,034","2,003,583","2,137,319","2,429,213","1,970,821","169,002","222,925","207,284","243,371","156,708","209,105","144,430","126,154"
570715000000028687,2/12/2000,1000,54,50,BONUS,1 MW,773,Morsø,LAND,Ørding,5a,484579.62,6287037.76,"GST, 18-02-2013",223859,,,,,,,,,,,,,,,,,,,,,,,,"1,922,766","1,982,985","2,083,374","1,899,600","2,176,012","2,128,800","1,911,459","2,378,362","2,190,355","1,991,705","1,966,389","2,239,161","2,213,207","2,027,811","2,127,725","2,484,527","1,954,315","172,411","219,070","186,816","218,916","155,980","204,001","140,948","123,978"
570715000000028694,1/27/2000,1000,54,50,BONUS,1 MW,773,Morsø,LAND,Blidstrup,1a,482212.32,6285614.54,"GST, 18-02-2013",223860,,,,,,,,,,,,,,,,,,,,,,,,"2,027,433","1,968,035","2,148,851","1,900,044","2,205,226","2,149,552","1,921,926","2,366,656","1,872,077","2,012,424","2,035,023","2,151,981","2,218,191","2,029,884","2,124,326","2,381,057","2,009,479","160,249","217,896","209,420","253,916","162,659","215,738","137,710","107,557"
570715000000028700,1/27/2000,1000,54,50,BONUS,1 MW,773,Morsø,LAND,Blidstrup,1a,482174.22,6285430.59,"GST, 18-02-2013",223861,,,,,,,,,,,,,,,,,,,,,,,,"2,115,990","1,988,031","2,135,902","1,934,996","2,242,339","2,133,146","1,878,973","2,488,337","2,206,584","2,013,215","1,978,237","2,256,654","2,095,294","1,988,127","2,091,605","2,437,070","2,000,462","168,963","220,977","214,469","254,516","165,654","213,251","142,666","133,745"
570715000000028717,3/13/2000,1000,54.2,50,BONUS,1 MW,773,Morsø,LAND,Sdr. Dråby,12a,489980.74,6305670.14,"GST, 18-02-2013",223889,,,,,,,,,,,,,,,,,,,,,,,,"1,929,614","2,423,089","2,526,154","2,235,320","2,614,356","2,525,855","2,272,061","2,836,599","2,511,548","2,454,503","2,407,978","2,631,532","2,752,512","2,462,034","2,583,682","2,911,296","2,159,995",0,"186,298","180,416","290,562","174,440","252,635","181,213","158,890"
570715000000028724,3/13/2000,1000,54.2,50,BONUS,1 MW,773,Morsø,LAND,Sdr. Dråby,13a,490080.67,6305821.22,"GST, 18-02-2013",223890,,,,,,,,,,,,,,,,,,,,,,,,"1,911,526","2,412,639","2,504,339","2,245,018","2,602,868","2,490,096","2,201,438","2,738,633","2,437,782","2,368,636","2,376,654","2,577,954","2,704,851","2,387,347","2,532,560","2,633,610","2,203,861","202,231","210,909","242,507","290,590","176,724","255,458","184,710","157,225"
570715000000028731,3/13/2000,1000,54.2,50,BONUS,1 MW,773,Morsø,LAND,Sdr. Dråby,13h,490181.29,6305971.32,"GST, 18-02-2013",223891,,,,,,,,,,,,,,,,,,,,,,,,"1,953,689","2,502,529","2,575,497","2,304,243","2,691,179","2,598,153","2,318,368","2,895,345","2,551,469","2,484,423","2,541,972","2,676,789","2,805,686","2,467,952","2,628,570","1,724,682","1,056,361","178,484","280,104","251,583","300,201","153,647","192,846","178,953","163,868"
570715000000028748,4/25/2000,1000,54,50,BONUS,1 MW,773,Morsø,LAND,Ørding,9c,483464.6,6284480.49,"GST, 18-02-2013",223892,,,,,,,,,,,,,,,,,,,,,,,,"1,483,045","2,079,127","2,276,846","2,012,246","2,316,740","2,268,647","2,088,873","2,572,871","2,353,853","2,133,090","2,085,316","2,382,347","2,414,491","2,196,121","2,206,588","2,621,695","2,039,428","184,513","241,501","216,039","252,500","164,736","220,434","149,455","139,643"
570715000000028755,4/25/2000,1000,54,50,BONUS,1 MW,773,Morsø,LAND,Ørding,14g,483438.85,6284688.36,"GST, 18-02-2013",223893,,,,,,,,,,,,,,,,,,,,,,,,"1,469,546","2,125,972","2,292,030","2,036,782","2,328,837","2,285,859","2,069,071","2,656,669","2,364,599","2,153,621","2,083,218","2,264,989","1,954,232","2,170,559","2,206,113","2,637,833","2,164,651","191,284","235,826","215,899","249,975","174,161","228,850","157,630","146,459"
570715000000028779,4/25/2000,750,48,45,NEG Micon,NM 750-200/48,773,Morsø,LAND,Galtrup,11a,486020.55,6301706.47,"GST, 18-02-2013",223895,,,,,,,,,,,,,,,,,,,,,,,,"1,206,257","1,815,796","1,902,568","1,577,661","1,892,586","1,846,276","1,671,272","2,072,537","1,828,826","1,755,090","1,780,960","1,969,970","2,013,820","1,805,961","1,956,547","2,184,896","1,783,767","160,466","196,623","188,852","211,292","140,346","182,135","130,378","117,316"
570715000000028786,6/9/2000,660,47,45,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,Solbjerg by,4e,480043.44,6298874.21,"GST, 18-02-2013",223933,,,,,,,,,,,,,,,,,,,,,,,,"896,681","1,569,037","1,641,265","1,470,173","1,691,748","1,615,179","1,508,653","1,887,523","1,649,811","1,585,152","1,530,709","1,733,594","1,786,079","1,595,489","1,603,200","1,874,933","1,543,318","134,243","171,145","161,325","185,888","117,040","161,459","114,082","104,584"
570715000000028793,6/9/2000,660,47,45,Vestas Wind Systems A/S,V 47-660 ,773,Morsø,LAND,Solbjerg by,4a,480016.29,6298702.87,"GST, 18-02-2013",223934,,,,,,,,,,,,,,,,,,,,,,,,"903,037","1,553,080","1,542,617","1,422,944","1,681,059","1,505,837","1,374,655","1,833,837","1,640,796","1,539,869","1,320,019","1,697,424","1,719,490","1,474,777","1,646,183","1,827,850","1,404,643","126,729","80,619","108,801","177,859","113,455","154,107","109,774","83,892"
